,target,target_original,is_dropout,course_name,age_quantile_group
407,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
408,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
409,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
410,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
411,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
412,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
413,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
414,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
415,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
416,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
417,Dropout,Dropout,1,Basic Education,"(20.0, 25.0]"
418,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
419,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
420,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
421,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
422,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
423,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
424,Graduate,Graduate,0,Oral Hygiene,"(19.0, 20.0]"
425,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
426,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
427,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
428,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
429,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
430,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
431,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
432,Graduate,Graduate,0,Management,"(16.999, 19.0]"
433,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
434,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
435,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
436,Enrolled,Enrolled,0,Tourism,"(19.0, 20.0]"
437,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
438,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
439,Graduate,Graduate,0,Nursing,"(25.0, 70.0]"
440,Enrolled,Enrolled,0,Oral Hygiene,"(16.999, 19.0]"
441,Enrolled,Enrolled,0,Equinculture,"(16.999, 19.0]"
442,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
443,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
444,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
445,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
446,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
447,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
448,Graduate,Graduate,0,Journalism and Communication,"(19.0, 20.0]"
449,Enrolled,Enrolled,0,Tourism,"(19.0, 20.0]"
450,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
451,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
452,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
453,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
454,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
455,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
456,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
457,Dropout,Dropout,1,Basic Education,"(20.0, 25.0]"
458,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
459,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
460,Graduate,Graduate,0,Equinculture,"(19.0, 20.0]"
461,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
462,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
463,Graduate,Graduate,0,Management,"(20.0, 25.0]"
464,Enrolled,Enrolled,0,Social Service,"(19.0, 20.0]"
465,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
466,Enrolled,Enrolled,0,Basic Education,"(19.0, 20.0]"
467,Graduate,Graduate,0,Social Service,"(20.0, 25.0]"
468,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
469,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
470,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
471,Graduate,Graduate,0,Tourism,"(19.0, 20.0]"
472,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
473,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
474,Dropout,Dropout,1,Tourism,"(25.0, 70.0]"
475,Graduate,Graduate,0,Advertising and Marketing Management,"(20.0, 25.0]"
476,Dropout,Dropout,1,Oral Hygiene,"(20.0, 25.0]"
477,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
478,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
479,Enrolled,Enrolled,0,Social Service,"(20.0, 25.0]"
480,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
481,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
482,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
483,Enrolled,Enrolled,0,Veterinary Nursing,"(19.0, 20.0]"
484,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
485,Graduate,Graduate,0,Basic Education,"(16.999, 19.0]"
486,Dropout,Dropout,1,Advertising and Marketing Management,"(19.0, 20.0]"
487,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
488,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
489,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
490,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
491,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
492,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
493,Enrolled,Enrolled,0,Veterinary Nursing,"(20.0, 25.0]"
494,Enrolled,Enrolled,0,Basic Education,"(16.999, 19.0]"
495,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
496,Dropout,Dropout,1,Oral Hygiene,"(25.0, 70.0]"
497,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
498,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
499,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
500,Enrolled,Enrolled,0,Veterinary Nursing,"(19.0, 20.0]"
501,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
502,Enrolled,Enrolled,0,Communication Design,"(16.999, 19.0]"
503,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
504,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
505,Enrolled,Enrolled,0,Nursing,"(25.0, 70.0]"
506,Enrolled,Enrolled,0,Biofuel Production Technologies,"(25.0, 70.0]"
507,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
508,Dropout,Dropout,1,Equinculture,"(16.999, 19.0]"
509,Dropout,Dropout,1,Management,"(20.0, 25.0]"
510,Enrolled,Enrolled,0,Communication Design,"(16.999, 19.0]"
511,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
512,Graduate,Graduate,0,Advertising and Marketing Management,"(25.0, 70.0]"
513,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
514,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
515,Dropout,Dropout,1,Social Service,"(25.0, 70.0]"
516,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
517,Dropout,Dropout,1,Basic Education,"(20.0, 25.0]"
518,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
519,Dropout,Dropout,1,Basic Education,"(20.0, 25.0]"
520,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
521,Graduate,Graduate,0,Equinculture,"(16.999, 19.0]"
522,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
523,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
524,Dropout,Dropout,1,Oral Hygiene,"(16.999, 19.0]"
525,Dropout,Dropout,1,Informatics Engineering,"(25.0, 70.0]"
526,Enrolled,Enrolled,0,Informatics Engineering,"(20.0, 25.0]"
527,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
528,Dropout,Dropout,1,Management,"(25.0, 70.0]"
529,Dropout,Dropout,1,Equinculture,"(16.999, 19.0]"
530,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
531,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
532,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
533,Dropout,Dropout,1,Communication Design,"(19.0, 20.0]"
534,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
535,Graduate,Graduate,0,Management (evening attendance),"(20.0, 25.0]"
536,Dropout,Dropout,1,Informatics Engineering,"(25.0, 70.0]"
537,Graduate,Graduate,0,Tourism,"(20.0, 25.0]"
538,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
539,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
540,Graduate,Graduate,0,Nursing,"(25.0, 70.0]"
541,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
542,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
543,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
544,Enrolled,Enrolled,0,Informatics Engineering,"(16.999, 19.0]"
545,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
546,Enrolled,Enrolled,0,Informatics Engineering,"(20.0, 25.0]"
547,Enrolled,Enrolled,0,Advertising and Marketing Management,"(20.0, 25.0]"
548,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
549,Graduate,Graduate,0,Management,"(16.999, 19.0]"
550,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
551,Dropout,Dropout,1,Journalism and Communication,"(20.0, 25.0]"
552,Dropout,Dropout,1,Communication Design,"(20.0, 25.0]"
553,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
554,Dropout,Dropout,1,Management,"(19.0, 20.0]"
555,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
556,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
557,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
558,Enrolled,Enrolled,0,Tourism,"(20.0, 25.0]"
559,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
560,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
561,Enrolled,Enrolled,0,Equinculture,"(19.0, 20.0]"
562,Dropout,Dropout,1,Management (evening attendance),"(20.0, 25.0]"
563,Graduate,Graduate,0,Equinculture,"(16.999, 19.0]"
564,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
565,Graduate,Graduate,0,Advertising and Marketing Management,"(25.0, 70.0]"
566,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
567,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
568,Graduate,Graduate,0,Veterinary Nursing,"(19.0, 20.0]"
569,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
570,Graduate,Graduate,0,Social Service (evening attendance),"(19.0, 20.0]"
571,Dropout,Dropout,1,Management,"(20.0, 25.0]"
572,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
573,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
574,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
575,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
576,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
577,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
578,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
579,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
580,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
581,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
582,Enrolled,Enrolled,0,Advertising and Marketing Management,"(16.999, 19.0]"
583,Graduate,Graduate,0,Management,"(16.999, 19.0]"
584,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
585,Graduate,Graduate,0,Management,"(16.999, 19.0]"
586,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
587,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
588,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
589,Graduate,Graduate,0,Oral Hygiene,"(16.999, 19.0]"
590,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
591,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
592,Graduate,Graduate,0,Advertising and Marketing Management,"(19.0, 20.0]"
593,Enrolled,Enrolled,0,Advertising and Marketing Management,"(19.0, 20.0]"
594,Enrolled,Enrolled,0,Agronomy,"(19.0, 20.0]"
595,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
596,Dropout,Dropout,1,Basic Education,"(19.0, 20.0]"
597,Dropout,Dropout,1,Basic Education,"(25.0, 70.0]"
598,Graduate,Graduate,0,Advertising and Marketing Management,"(19.0, 20.0]"
599,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
600,Dropout,Dropout,1,Equinculture,"(20.0, 25.0]"
601,Dropout,Dropout,1,Communication Design,"(20.0, 25.0]"
602,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
603,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
604,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
605,Dropout,Dropout,1,Animation and Multimedia Design,"(20.0, 25.0]"
606,Dropout,Dropout,1,Equinculture,"(16.999, 19.0]"
607,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
608,Dropout,Dropout,1,Veterinary Nursing,"(16.999, 19.0]"
609,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
610,Graduate,Graduate,0,Basic Education,"(19.0, 20.0]"
611,Graduate,Graduate,0,Social Service (evening attendance),"(20.0, 25.0]"
612,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
613,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
614,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
615,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
616,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
617,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
618,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
619,Enrolled,Enrolled,0,Veterinary Nursing,"(16.999, 19.0]"
620,Graduate,Graduate,0,Journalism and Communication,"(19.0, 20.0]"
621,Dropout,Dropout,1,Management,"(16.999, 19.0]"
622,Dropout,Dropout,1,Basic Education,"(16.999, 19.0]"
623,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
624,Dropout,Dropout,1,Communication Design,"(20.0, 25.0]"
625,Dropout,Dropout,1,Basic Education,"(20.0, 25.0]"
626,Graduate,Graduate,0,Social Service (evening attendance),"(20.0, 25.0]"
627,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
628,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
629,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
630,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
631,Enrolled,Enrolled,0,Basic Education,"(16.999, 19.0]"
632,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
633,Graduate,Graduate,0,Oral Hygiene,"(20.0, 25.0]"
634,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
635,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
636,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
637,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
638,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
639,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
640,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
641,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
642,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
643,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
644,Dropout,Dropout,1,Journalism and Communication,"(19.0, 20.0]"
645,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
646,Enrolled,Enrolled,0,Social Service,"(20.0, 25.0]"
647,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
648,Graduate,Graduate,0,Oral Hygiene,"(25.0, 70.0]"
649,Graduate,Graduate,0,Advertising and Marketing Management,"(19.0, 20.0]"
650,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
651,Enrolled,Enrolled,0,Veterinary Nursing,"(20.0, 25.0]"
652,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
653,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
654,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
655,Enrolled,Enrolled,0,Social Service,"(16.999, 19.0]"
656,Enrolled,Enrolled,0,Social Service,"(16.999, 19.0]"
657,Graduate,Graduate,0,Social Service (evening attendance),"(20.0, 25.0]"
658,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
659,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
660,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
661,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
662,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
663,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
664,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
665,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
666,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
667,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
668,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
669,Graduate,Graduate,0,Nursing,"(25.0, 70.0]"
670,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
671,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
672,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
673,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
674,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
675,Dropout,Dropout,1,Basic Education,"(20.0, 25.0]"
676,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
677,Enrolled,Enrolled,0,Basic Education,"(16.999, 19.0]"
678,Dropout,Dropout,1,Journalism and Communication,"(25.0, 70.0]"
679,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
680,Graduate,Graduate,0,Tourism,"(20.0, 25.0]"
681,Graduate,Graduate,0,Social Service,"(20.0, 25.0]"
682,Dropout,Dropout,1,Veterinary Nursing,"(19.0, 20.0]"
683,Dropout,Dropout,1,Social Service,"(25.0, 70.0]"
684,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
685,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
686,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
687,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
688,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
689,Dropout,Dropout,1,Management,"(25.0, 70.0]"
690,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
691,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
692,Enrolled,Enrolled,0,Tourism,"(20.0, 25.0]"
693,Dropout,Dropout,1,Biofuel Production Technologies,"(25.0, 70.0]"
694,Graduate,Graduate,0,Equinculture,"(25.0, 70.0]"
695,Dropout,Dropout,1,Management,"(16.999, 19.0]"
696,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
697,Enrolled,Enrolled,0,Tourism,"(19.0, 20.0]"
698,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
699,Dropout,Dropout,1,Informatics Engineering,"(25.0, 70.0]"
700,Enrolled,Enrolled,0,Veterinary Nursing,"(19.0, 20.0]"
701,Dropout,Dropout,1,Management,"(25.0, 70.0]"
702,Dropout,Dropout,1,Oral Hygiene,"(25.0, 70.0]"
703,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
704,Graduate,Graduate,0,Social Service,"(25.0, 70.0]"
705,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
706,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
707,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
708,Graduate,Graduate,0,Tourism,"(25.0, 70.0]"
709,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
710,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
711,Dropout,Dropout,1,Informatics Engineering,"(25.0, 70.0]"
712,Graduate,Graduate,0,Veterinary Nursing,"(25.0, 70.0]"
713,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
714,Graduate,Graduate,0,Veterinary Nursing,"(25.0, 70.0]"
715,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
716,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
717,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
718,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
719,Enrolled,Enrolled,0,Advertising and Marketing Management,"(16.999, 19.0]"
720,Dropout,Dropout,1,Biofuel Production Technologies,"(25.0, 70.0]"
721,Enrolled,Enrolled,0,Tourism,"(20.0, 25.0]"
722,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
723,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
724,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
725,Graduate,Graduate,0,Nursing,"(25.0, 70.0]"
726,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
727,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
728,Graduate,Graduate,0,Animation and Multimedia Design,"(19.0, 20.0]"
729,Enrolled,Enrolled,0,Advertising and Marketing Management,"(16.999, 19.0]"
730,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
731,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
732,Graduate,Graduate,0,Tourism,"(20.0, 25.0]"
733,Graduate,Graduate,0,Management,"(25.0, 70.0]"
734,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
735,Graduate,Graduate,0,Advertising and Marketing Management,"(20.0, 25.0]"
736,Enrolled,Enrolled,0,Journalism and Communication,"(25.0, 70.0]"
737,Dropout,Dropout,1,Tourism,"(25.0, 70.0]"
738,Enrolled,Enrolled,0,Animation and Multimedia Design,"(16.999, 19.0]"
739,Dropout,Dropout,1,Journalism and Communication,"(19.0, 20.0]"
740,Dropout,Dropout,1,Communication Design,"(16.999, 19.0]"
741,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
742,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
743,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
744,Graduate,Graduate,0,Journalism and Communication,"(25.0, 70.0]"
745,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
746,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
747,Graduate,Graduate,0,Veterinary Nursing,"(25.0, 70.0]"
748,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
749,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
750,Graduate,Graduate,0,Advertising and Marketing Management,"(20.0, 25.0]"
751,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
752,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
753,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
754,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
755,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
756,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
757,Dropout,Dropout,1,Management (evening attendance),"(20.0, 25.0]"
758,Graduate,Graduate,0,Tourism,"(19.0, 20.0]"
759,Graduate,Graduate,0,Management,"(25.0, 70.0]"
760,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
761,Enrolled,Enrolled,0,Animation and Multimedia Design,"(19.0, 20.0]"
762,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
763,Enrolled,Enrolled,0,Management,"(25.0, 70.0]"
764,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
765,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
766,Enrolled,Enrolled,0,Equinculture,"(19.0, 20.0]"
767,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
768,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
769,Graduate,Graduate,0,Advertising and Marketing Management,"(20.0, 25.0]"
770,Graduate,Graduate,0,Veterinary Nursing,"(19.0, 20.0]"
771,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
772,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
773,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
774,Enrolled,Enrolled,0,Veterinary Nursing,"(16.999, 19.0]"
775,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
776,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
777,Dropout,Dropout,1,Animation and Multimedia Design,"(20.0, 25.0]"
778,Enrolled,Enrolled,0,Basic Education,"(19.0, 20.0]"
779,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
780,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
