,previous_qualification,previous_qualification_grade,mother_s_qualification,father_s_qualification,admission_grade,curricular_units_first_sem_credited,curricular_units_first_sem_enrolled,curricular_units_first_sem_evaluations,curricular_units_first_sem_approved,curricular_units_first_sem_grade,curricular_units_first_sem_without_evaluations,curricular_units_second_sem_credited,curricular_units_second_sem_enrolled,curricular_units_second_sem_evaluations,curricular_units_second_sem_approved,curricular_units_second_sem_grade,curricular_units_second_sem_without_evaluations,first_sem_approval_ratio,first_sem_unapproved_units,first_sem_approved_per_evaluation,first_sem_without_eval_ratio
214,1,122.0,1,1,126.9,0,6,8,6,11.71428571,0,0,6,7,6,12.0,0,1.0,0,0.75,0.0
215,40,130.0,1,1,145.0,0,7,10,6,12.125,0,0,8,9,8,13.3125,0,0.8571428571428571,1,0.6,0.0
216,1,121.0,19,3,115.8,0,5,7,5,11.6,0,0,5,5,5,11.6,0,1.0,0,0.7142857142857143,0.0
217,1,120.0,19,37,100.0,0,6,11,1,10.0,0,0,6,6,0,0.0,6,0.16666666666666666,5,0.09090909090909091,0.0
218,1,133.1,1,19,102.5,0,6,16,1,10.0,0,0,6,13,0,0.0,0,0.16666666666666666,5,0.0625,0.0
219,1,121.0,19,37,131.5,0,5,10,0,0.0,1,0,5,9,2,13.5,0,0.0,5,0.0,0.2
220,1,133.0,38,38,147.0,0,5,7,4,13.0,0,0,5,8,3,12.33333333,0,0.8,1,0.5714285714285714,0.0
221,1,134.0,37,37,122.5,0,6,6,6,13.33333333,0,0,6,6,6,14.5,0,1.0,0,1.0,0.0
222,1,115.0,1,1,117.5,0,6,9,4,11.25,0,0,6,13,2,12.5,0,0.6666666666666666,2,0.4444444444444444,0.0
223,1,127.0,19,1,150.0,0,7,9,5,13.85,0,0,8,9,7,12.19285714,0,0.7142857142857143,2,0.5555555555555556,0.0
224,1,135.0,1,38,127.5,0,7,8,6,13.74166667,0,0,8,9,7,14.9125,0,0.8571428571428571,1,0.75,0.0
225,43,140.0,40,5,140.0,2,6,7,6,15.33333333,0,0,5,5,5,15.8,0,1.0,0,0.8571428571428571,0.0
226,3,130.0,1,4,130.0,0,5,6,5,11.0,0,0,5,5,5,13.8,0,1.0,0,0.8333333333333334,0.0
227,1,135.0,1,1,133.3,0,6,6,6,12.0,0,0,6,7,6,12.85714286,0,1.0,0,1.0,0.0
228,1,140.0,34,34,97.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
229,1,120.0,1,1,112.0,0,8,15,7,11.57142857,0,0,8,15,7,11.57142857,0,0.875,1,0.4666666666666667,0.0
230,1,140.0,1,37,123.6,0,6,10,6,12.85714286,0,0,6,6,3,12.66666667,0,1.0,0,0.6,0.0
231,3,133.1,19,19,130.5,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
232,1,135.0,1,3,133.3,0,5,5,5,13.0,0,0,5,5,5,13.2,0,1.0,0,1.0,0.0
233,1,123.0,1,37,132.1,0,6,9,5,11.0,0,0,6,8,5,12.0,0,0.8333333333333334,1,0.5555555555555556,0.0
234,1,133.1,37,1,100.0,0,5,12,3,12.0,0,0,5,12,1,15.0,3,0.6,2,0.25,0.0
235,1,154.0,38,37,140.4,0,6,6,5,12.6,0,0,6,6,6,13.0,0,0.8333333333333334,1,0.8333333333333334,0.0
236,1,148.0,19,19,141.7,0,6,8,5,13.4,0,0,6,7,6,13.16666667,0,0.8333333333333334,1,0.625,0.0
237,1,133.0,37,37,119.7,0,6,9,6,11.33333333,0,0,6,9,6,11.57142857,0,1.0,0,0.6666666666666666,0.0
238,1,126.0,19,1,122.5,0,5,14,4,13.5,2,0,5,10,4,14.25,0,0.8,1,0.2857142857142857,0.4
239,19,133.1,19,19,140.0,2,6,11,3,11.75,0,1,6,14,3,10.33333333,0,0.5,3,0.2727272727272727,0.0
240,1,125.0,3,1,119.4,0,7,10,6,12.47142857,0,0,7,8,7,11.4625,0,0.8571428571428571,1,0.6,0.0
241,1,145.0,3,3,155.0,11,17,19,11,12.90909091,0,9,13,15,9,13.55555556,0,0.6470588235294118,6,0.5789473684210527,0.0
242,1,118.0,37,19,119.1,0,5,5,5,11.6,0,0,5,5,5,13.6,0,1.0,0,1.0,0.0
243,1,120.0,37,1,122.7,0,5,5,0,0.0,0,0,5,9,0,0.0,0,0.0,5,0.0,0.0
244,1,127.0,38,19,117.9,5,10,13,9,12.9,0,4,10,12,10,12.36363636,0,0.9,1,0.6923076923076923,0.0
245,3,130.0,19,38,130.0,0,8,8,8,13.22,0,0,8,8,8,13.22,0,1.0,0,1.0,0.0
246,1,129.0,19,37,120.0,0,8,8,7,13.15142857,0,0,8,8,7,13.15142857,0,0.875,1,0.875,0.0
247,39,130.0,37,37,130.0,0,6,13,3,12.75,0,0,6,8,3,11.33333333,0,0.5,3,0.23076923076923078,0.0
248,1,121.0,19,37,116.8,0,6,8,6,11.33333333,0,0,6,8,4,12.25,0,1.0,0,0.75,0.0
249,1,136.0,19,1,123.4,0,6,10,6,13.25,0,0,6,13,5,14.14285714,0,1.0,0,0.6,0.0
250,1,125.0,19,38,125.4,0,6,7,5,12.4,0,0,6,6,5,12.4,0,0.8333333333333334,1,0.7142857142857143,0.0
251,1,131.0,38,37,127.2,0,6,6,6,15.0,0,0,6,6,6,12.83333333,0,1.0,0,1.0,0.0
252,1,122.0,9,19,103.4,0,5,6,5,14.4,0,0,5,6,5,13.0,0,1.0,0,0.8333333333333334,0.0
253,1,127.0,37,37,123.2,0,6,12,1,11.0,0,0,6,12,0,0.0,0,0.16666666666666666,5,0.08333333333333333,0.0
254,1,136.0,1,1,124.1,0,5,8,5,12.4,0,0,5,6,5,10.8,0,1.0,0,0.625,0.0
255,19,133.1,38,37,99.5,0,7,13,1,16.0,0,0,7,12,0,0.0,0,0.14285714285714285,6,0.07692307692307693,0.0
256,40,127.0,37,37,124.9,0,5,10,5,13.57142857,0,0,5,14,5,12.33333333,3,1.0,0,0.5,0.0
257,1,116.0,37,37,110.8,0,6,6,6,11.83333333,0,0,6,6,6,12.5,0,1.0,0,1.0,0.0
258,1,121.0,1,1,118.9,0,6,8,5,11.66666667,0,0,6,9,5,12.66666667,0,0.8333333333333334,1,0.625,0.0
259,1,124.0,1,1,118.8,6,10,16,6,11.83333333,0,2,7,8,2,13.0,0,0.6,4,0.375,0.0
260,1,131.0,37,38,137.0,0,6,8,6,11.16666667,0,0,6,10,5,10.6,0,1.0,0,0.75,0.0
261,1,100.0,37,37,100.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
262,1,130.0,37,38,120.0,8,12,17,8,11.75,0,6,12,19,6,12.16666667,2,0.6666666666666666,4,0.47058823529411764,0.0
263,1,135.0,1,1,122.8,0,6,7,6,14.0,0,0,6,7,6,14.0,0,1.0,0,0.8571428571428571,0.0
264,1,130.0,38,19,121.6,0,6,6,6,12.83333333,0,0,6,6,6,12.0,0,1.0,0,1.0,0.0
265,1,146.0,3,1,149.2,0,6,11,4,12.25,0,0,6,10,3,11.66666667,0,0.6666666666666666,2,0.36363636363636365,0.0
266,1,146.0,4,1,140.0,0,8,8,7,14.82857143,0,0,8,8,7,14.82857143,0,0.875,1,0.875,0.0
267,1,154.0,38,38,133.4,0,6,7,5,11.4,0,0,6,8,5,12.8,0,0.8333333333333334,1,0.7142857142857143,0.0
268,1,137.0,37,37,126.2,0,6,6,6,13.0,0,0,6,8,6,12.5,0,1.0,0,1.0,0.0
269,1,151.0,1,1,127.8,0,8,8,7,13.67142857,0,0,8,8,7,13.67142857,0,0.875,1,0.875,0.0
270,39,150.0,37,38,150.0,0,6,9,6,12.66666667,0,0,6,8,5,12.8,0,1.0,0,0.6666666666666666,0.0
271,1,121.0,1,19,113.7,0,5,10,2,10.0,0,0,5,12,1,13.0,0,0.4,3,0.2,0.0
272,1,122.0,12,19,117.8,0,5,10,5,13.5,0,0,5,8,5,12.33333333,0,1.0,0,0.5,0.0
273,1,143.0,5,1,136.7,2,7,8,7,12.67,0,1,8,8,8,13.55,0,1.0,0,0.875,0.0
274,1,152.0,1,38,144.7,0,6,8,6,14.5,0,0,6,7,6,15.42857143,0,1.0,0,0.75,0.0
275,1,145.0,12,1,139.8,0,7,7,7,13.68571429,0,0,8,8,8,15.3875,0,1.0,0,1.0,0.0
276,1,120.0,37,38,113.7,0,6,8,5,11.0,0,0,6,10,3,10.66666667,0,0.8333333333333334,1,0.625,0.0
277,3,140.0,5,4,140.0,7,9,16,7,11.55555556,4,5,7,12,5,13.2,2,0.7777777777777778,2,0.4375,0.4444444444444444
278,1,143.0,19,19,142.3,0,7,7,7,13.79714286,0,0,8,8,8,13.775,0,1.0,0,1.0,0.0
279,1,129.0,19,19,119.6,0,7,8,7,14.00375,0,0,8,11,7,13.81285714,0,1.0,0,0.875,0.0
280,1,139.0,38,37,123.7,0,5,8,4,12.0,0,0,5,8,4,11.4,2,0.8,1,0.5,0.0
281,1,133.1,39,19,143.0,0,6,9,5,14.16666667,0,0,6,7,6,14.16666667,0,0.8333333333333334,1,0.5555555555555556,0.0
282,1,127.0,37,37,100.1,1,5,5,5,14.0,0,0,5,5,5,13.8,0,1.0,0,1.0,0.0
283,1,126.0,19,37,119.4,0,6,7,5,13.8,0,0,6,6,6,12.83333333,0,0.8333333333333334,1,0.7142857142857143,0.0
284,1,128.0,38,38,122.1,0,6,8,5,12.8,0,0,6,10,6,11.85714286,0,0.8333333333333334,1,0.625,0.0
285,12,100.0,1,1,100.0,0,6,6,6,12.16666667,0,0,6,6,6,13.83333333,0,1.0,0,1.0,0.0
286,1,123.0,4,37,113.9,0,6,8,6,12.5,0,0,6,6,6,12.33333333,0,1.0,0,0.75,0.0
287,15,170.0,34,1,101.0,0,6,9,4,12.0,0,0,6,12,4,11.5,0,0.6666666666666666,2,0.4444444444444444,0.0
288,1,117.0,3,1,111.8,0,6,8,6,10.83333333,0,0,6,9,6,11.5,0,1.0,0,0.75,0.0
289,1,140.0,3,3,140.0,0,8,8,8,13.385,0,0,8,8,8,13.385,0,1.0,0,1.0,0.0
290,1,123.0,19,19,124.4,0,6,14,6,15.66666667,0,0,6,9,6,14.5,0,1.0,0,0.42857142857142855,0.0
291,39,150.0,19,37,150.0,0,6,9,6,14.33333333,0,0,6,7,6,13.83333333,0,1.0,0,0.6666666666666666,0.0
292,39,140.0,37,37,140.0,0,6,10,6,11.42857143,0,0,6,12,5,13.0,0,1.0,0,0.6,0.0
293,1,123.0,19,19,116.0,0,6,9,6,11.66666667,0,0,6,8,6,11.66666667,0,1.0,0,0.6666666666666666,0.0
294,1,130.0,38,37,135.6,0,6,9,5,12.0,0,0,6,10,2,11.33333333,0,0.8333333333333334,1,0.5555555555555556,0.0
295,1,137.0,3,38,121.0,0,8,8,7,14.72571429,0,0,8,8,7,14.72571429,0,0.875,1,0.875,0.0
296,1,126.0,19,38,118.7,0,6,6,6,14.16666667,0,0,6,6,6,13.66666667,0,1.0,0,1.0,0.0
297,1,125.0,1,1,125.7,0,6,10,6,11.57142857,0,0,6,8,6,12.33333333,0,1.0,0,0.6,0.0
298,1,112.0,1,1,107.1,0,7,7,7,12.5,0,0,8,8,8,13.1375,0,1.0,0,1.0,0.0
299,1,141.0,19,38,125.5,0,8,10,8,12.86,2,0,8,10,8,12.86,2,1.0,0,0.8,0.25
300,1,135.0,38,38,127.0,0,6,10,6,12.25,0,0,6,9,6,13.71428571,0,1.0,0,0.6,0.0
301,1,117.0,38,37,113.5,0,5,7,4,12.0,0,0,5,5,5,12.2,0,0.8,1,0.5714285714285714,0.0
302,1,160.0,19,19,154.4,0,7,9,7,15.11666667,0,0,8,9,8,16.16888889,0,1.0,0,0.7777777777777778,0.0
303,1,136.0,19,19,122.0,0,5,6,2,12.5,0,0,5,6,4,10.25,0,0.4,3,0.3333333333333333,0.0
304,1,143.0,1,11,128.0,0,6,11,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
305,1,119.0,1,19,115.5,0,6,8,4,11.0,0,0,6,9,4,11.0,0,0.6666666666666666,2,0.5,0.0
306,1,120.0,1,19,117.2,0,6,8,6,11.875,0,0,6,11,4,14.6,0,1.0,0,0.75,0.0
307,3,150.0,3,1,150.0,1,5,6,1,11.0,0,0,5,5,0,0.0,0,0.2,4,0.16666666666666666,0.0
308,1,142.0,11,11,155.3,0,5,5,5,15.2,0,0,5,6,5,13.2,0,1.0,0,1.0,0.0
309,39,120.0,37,37,120.0,2,6,7,5,11.6,0,1,6,12,2,11.0,0,0.8333333333333334,1,0.7142857142857143,0.0
310,1,160.0,3,19,116.1,0,6,6,6,14.83333333,0,0,6,7,6,15.14285714,0,1.0,0,1.0,0.0
311,1,133.1,34,34,118.9,0,6,12,3,11.33333333,0,0,6,10,3,11.33333333,0,0.5,3,0.25,0.0
312,1,142.0,19,19,127.3,0,5,5,5,11.2,0,0,5,5,5,11.8,0,1.0,0,1.0,0.0
313,1,121.0,38,38,113.7,0,6,8,5,13.4,0,0,6,9,5,13.66666667,0,0.8333333333333334,1,0.625,0.0
314,1,135.0,1,1,118.5,0,5,12,2,10.5,0,0,5,5,0,0.0,0,0.4,3,0.16666666666666666,0.0
315,1,153.0,1,38,146.7,0,5,5,5,16.2,0,0,5,5,5,16.4,0,1.0,0,1.0,0.0
316,1,140.0,19,19,124.3,0,7,7,7,14.54285714,0,0,8,11,8,14.88181818,0,1.0,0,1.0,0.0
317,1,152.0,41,19,137.8,0,7,7,7,13.69428571,0,0,8,9,8,14.35555556,0,1.0,0,1.0,0.0
318,1,120.0,19,38,130.2,0,6,8,6,11.28571429,0,0,6,10,6,11.85714286,0,1.0,0,0.75,0.0
319,1,160.0,38,38,147.8,0,7,11,6,11.75714286,0,0,8,12,6,13.08333333,0,0.8571428571428571,1,0.5454545454545454,0.0
320,40,150.0,19,19,150.0,0,3,3,0,0.0,0,0,6,0,0,0.0,0,0.0,3,0.0,0.0
321,1,100.0,37,37,100.0,0,8,8,7,13.05857143,0,0,8,8,7,13.05857143,0,0.875,1,0.875,0.0
322,1,150.0,1,1,155.6,0,7,7,7,14.3,0,0,8,9,8,14.05555556,0,1.0,0,1.0,0.0
323,1,124.0,37,37,117.4,3,10,15,5,11.8,0,4,10,14,8,12.0,0,0.5,5,0.3333333333333333,0.0
324,1,141.0,1,19,128.8,0,5,9,3,10.33333333,1,0,5,8,3,13.0,0,0.6,2,0.3333333333333333,0.2
325,1,121.0,19,19,117.5,0,6,7,6,10.57142857,0,0,6,11,3,11.66666667,0,1.0,0,0.8571428571428571,0.0
326,6,134.0,1,37,120.4,0,7,7,6,13.33333333,0,0,7,7,6,13.33333333,0,0.8571428571428571,1,0.8571428571428571,0.0
327,1,134.0,1,1,130.9,0,6,10,6,11.85714286,0,0,6,9,5,11.0,0,1.0,0,0.6,0.0
328,1,132.0,2,19,125.0,0,6,9,5,12.6,0,0,6,8,5,11.4,0,0.8333333333333334,1,0.5555555555555556,0.0
329,1,135.0,19,38,136.8,0,5,11,5,14.0,3,0,5,7,5,11.6,0,1.0,0,0.45454545454545453,0.6
330,1,123.0,1,38,121.6,0,7,12,5,12.0,0,0,7,9,6,12.66666667,0,0.7142857142857143,2,0.4166666666666667,0.0
331,39,151.0,19,37,151.0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
332,1,107.0,38,38,103.5,0,6,7,6,12.0,0,0,6,7,6,13.0,0,1.0,0,0.8571428571428571,0.0
333,1,126.0,37,38,119.4,0,6,6,6,12.66666667,0,0,6,6,6,11.66666667,0,1.0,0,1.0,0.0
334,1,133.0,34,37,134.4,0,6,6,6,12.16666667,0,0,6,9,6,13.66666667,0,1.0,0,1.0,0.0
335,39,140.0,38,37,143.0,3,6,6,6,13.33333333,0,2,6,6,6,14.66666667,0,1.0,0,1.0,0.0
336,40,110.0,41,3,110.0,0,7,8,7,15.0,0,0,7,7,7,14.57142857,0,1.0,0,0.875,0.0
337,1,141.0,38,38,132.5,0,8,8,8,13.39125,0,0,8,8,8,13.39125,0,1.0,0,1.0,0.0
338,1,122.0,3,1,114.7,0,6,9,5,12.16666667,0,0,6,8,6,12.42857143,0,0.8333333333333334,1,0.5555555555555556,0.0
339,1,156.0,2,9,166.9,0,5,9,4,11.25,0,0,5,6,4,12.5,0,0.8,1,0.4444444444444444,0.0
340,1,129.0,1,2,125.9,0,5,13,4,12.0,2,0,5,8,3,12.0,0,0.8,1,0.3076923076923077,0.4
341,1,188.0,3,3,178.3,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
342,1,120.0,37,37,117.0,0,6,7,6,12.83333333,0,0,6,8,6,12.85714286,0,1.0,0,0.8571428571428571,0.0
343,3,130.0,3,3,150.0,0,6,10,6,14.0,0,0,6,11,6,13.1,0,1.0,0,0.6,0.0
344,1,130.0,37,38,130.0,3,5,5,4,13.0,0,1,5,7,2,12.0,0,0.8,1,0.8,0.0
345,1,140.0,19,19,135.1,0,6,7,6,13.5,0,0,6,8,6,12.5,0,1.0,0,0.8571428571428571,0.0
346,1,110.0,37,37,110.0,10,16,24,13,10.69230769,1,9,13,19,9,12.30769231,0,0.8125,3,0.5416666666666666,0.0625
347,1,133.1,37,37,136.2,0,5,6,5,11.0,0,0,5,9,5,11.66666667,0,1.0,0,0.8333333333333334,0.0
348,1,120.0,37,37,116.0,0,6,8,6,13.0,0,0,6,6,6,13.83333333,0,1.0,0,0.75,0.0
349,1,96.0,3,1,100.0,0,6,10,5,12.0,0,0,6,9,4,11.25,0,0.8333333333333334,1,0.5,0.0
350,1,117.0,19,19,116.3,0,6,9,4,12.6,0,0,6,6,4,11.5,0,0.6666666666666666,2,0.4444444444444444,0.0
351,1,123.0,19,19,134.0,0,6,6,6,13.66666667,0,0,6,6,6,13.33333333,0,1.0,0,1.0,0.0
352,1,127.0,1,1,124.2,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
353,1,151.0,37,38,134.5,0,7,7,6,14.2,0,0,7,7,6,14.2,0,0.8571428571428571,1,0.8571428571428571,0.0
354,1,127.0,19,19,120.7,0,6,10,5,11.0,0,0,6,12,0,0.0,0,0.8333333333333334,1,0.5,0.0
355,1,133.0,19,1,127.1,0,6,7,6,15.0,0,0,6,7,6,16.42857143,0,1.0,0,0.8571428571428571,0.0
356,19,133.1,38,37,133.0,0,7,9,6,12.58571429,0,0,8,9,7,13.44285714,0,0.8571428571428571,1,0.6666666666666666,0.0
357,1,133.1,37,37,128.2,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.0,5,0.0,0.0
358,1,133.1,37,37,130.0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,0.0,6,0.0,0.0
359,43,160.0,3,39,172.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
360,1,140.0,19,38,128.5,0,6,7,6,11.66666667,0,0,6,10,6,11.83333333,0,1.0,0,0.8571428571428571,0.0
361,1,146.0,37,38,128.5,0,6,13,3,12.66666667,0,0,6,12,2,10.0,0,0.5,3,0.23076923076923078,0.0
362,1,112.0,19,38,112.0,0,5,10,3,10.33333333,0,0,5,9,4,11.0,2,0.6,2,0.3,0.0
363,42,140.0,19,37,142.5,7,11,18,8,13.5,0,4,9,16,7,13.71428571,0,0.7272727272727273,3,0.4444444444444444,0.0
364,1,136.0,1,1,133.0,0,7,8,5,13.98,0,0,7,8,5,13.98,0,0.7142857142857143,2,0.625,0.0
365,1,133.1,37,38,106.0,0,6,13,6,16.15384615,0,0,6,10,6,15.75,0,1.0,0,0.46153846153846156,0.0
366,1,136.0,19,38,125.5,0,7,7,6,14.03333333,0,0,7,7,6,14.03333333,0,0.8571428571428571,1,0.8571428571428571,0.0
367,1,134.0,19,37,131.2,0,5,8,1,11.0,0,0,5,6,5,11.2,0,0.2,4,0.125,0.0
368,1,122.0,38,37,112.9,0,7,8,7,13.85714286,0,0,7,8,6,13.66666667,0,1.0,0,0.875,0.0
369,1,138.0,19,19,124.8,0,8,8,7,13.41428571,0,0,8,8,7,13.41428571,0,0.875,1,0.875,0.0
370,1,160.0,37,39,140.9,7,11,11,11,13.54545455,0,3,7,7,7,13.57142857,0,1.0,0,1.0,0.0
371,1,130.0,38,19,148.0,0,5,11,4,11.25,0,0,5,10,4,10.83333333,0,0.8,1,0.36363636363636365,0.0
372,1,161.0,1,19,148.4,0,6,6,6,13.83333333,0,0,6,7,6,14.42857143,0,1.0,0,1.0,0.0
373,1,140.0,1,37,129.7,0,5,8,5,12.0,0,0,5,9,5,12.85714286,0,1.0,0,0.625,0.0
374,19,133.1,38,38,128.2,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
375,19,133.1,37,37,104.0,5,11,14,10,11.9,0,5,11,14,10,12.8,0,0.9090909090909091,1,0.7142857142857143,0.0
376,1,130.0,37,37,119.9,0,5,5,0,0.0,0,0,5,0,0,0.0,0,0.0,5,0.0,0.0
377,1,152.0,1,1,141.0,0,7,7,7,15.13571429,0,0,8,8,8,15.2875,0,1.0,0,1.0,0.0
378,1,125.0,3,3,116.6,0,7,7,7,12.28571429,0,0,7,8,6,13.33333333,0,1.0,0,1.0,0.0
379,39,140.0,37,38,140.0,2,6,16,5,12.66666667,0,1,6,15,2,13.5,0,0.8333333333333334,1,0.3125,0.0
380,19,133.1,38,19,140.0,0,7,13,5,12.74,0,0,8,12,6,10.97857143,0,0.7142857142857143,2,0.38461538461538464,0.0
381,1,170.0,19,37,100.0,0,7,8,6,13.25,0,0,8,8,8,13.75,0,0.8571428571428571,1,0.75,0.0
382,1,135.0,38,38,121.0,0,6,13,3,10.33333333,0,0,6,12,3,10.33333333,0,0.5,3,0.23076923076923078,0.0
383,1,125.0,19,19,117.0,0,6,7,6,13.42857143,0,0,6,6,6,13.16666667,0,1.0,0,0.8571428571428571,0.0
384,42,140.0,3,4,140.2,6,11,19,9,12.55555556,0,3,9,14,8,11.11111111,0,0.8181818181818182,2,0.47368421052631576,0.0
385,1,124.0,34,34,129.3,0,6,8,6,11.5,0,0,6,7,6,11.16666667,0,1.0,0,0.75,0.0
386,1,140.0,37,37,145.3,0,6,6,6,13.66666667,0,0,6,9,6,12.33333333,0,1.0,0,1.0,0.0
387,3,130.0,37,37,146.2,10,14,16,11,11.27272727,0,6,11,16,10,12.0,0,0.7857142857142857,3,0.6875,0.0
388,1,134.0,1,19,122.5,0,6,10,5,13.16666667,0,0,6,8,5,12.4,0,0.8333333333333334,1,0.5,0.0
389,39,160.0,37,37,156.1,3,6,6,6,14.66666667,0,2,6,6,6,14.16666667,0,1.0,0,1.0,0.0
390,39,140.0,4,38,140.0,0,6,11,4,12.75,0,0,6,19,1,11.0,0,0.6666666666666666,2,0.36363636363636365,0.0
391,1,150.0,1,19,140.0,0,7,11,5,11.2,0,0,8,13,5,12.14,0,0.7142857142857143,2,0.45454545454545453,0.0
392,1,141.0,30,37,128.4,0,6,8,5,13.0,0,0,6,8,5,11.4,0,0.8333333333333334,1,0.625,0.0
393,1,120.0,1,1,115.0,0,5,8,2,10.5,0,0,5,8,2,12.33333333,0,0.4,3,0.25,0.0
394,1,166.0,1,19,158.7,0,6,7,6,14.85714286,0,0,6,7,6,14.0,0,1.0,0,0.8571428571428571,0.0
395,1,147.0,1,1,124.5,0,8,11,7,12.86,0,0,8,11,7,12.86,0,0.875,1,0.6363636363636364,0.0
396,1,121.0,3,19,111.9,5,11,12,11,11.72727273,0,5,11,14,11,12.0,0,1.0,0,0.9166666666666666,0.0
397,39,150.0,38,37,150.0,3,6,11,6,13.14285714,0,2,6,10,3,12.0,0,1.0,0,0.5454545454545454,0.0
398,1,124.0,37,19,114.2,0,6,6,5,11.8,0,0,6,9,4,13.71428571,0,0.8333333333333334,1,0.8333333333333334,0.0
399,1,96.0,38,37,96.0,0,5,10,3,10.66666667,0,0,5,9,0,0.0,3,0.6,2,0.3,0.0
400,1,125.0,1,3,128.9,0,6,9,5,11.6,0,0,6,8,4,11.2,0,0.8333333333333334,1,0.5555555555555556,0.0
401,1,136.0,37,37,121.7,0,6,13,3,10.33333333,0,0,6,12,3,10.33333333,0,0.5,3,0.23076923076923078,0.0
402,1,120.0,38,37,114.8,0,6,11,4,12.25,0,0,6,11,3,11.0,0,0.6666666666666666,2,0.36363636363636365,0.0
403,1,128.0,19,38,127.0,0,6,6,6,12.0,0,0,6,7,4,12.75,0,1.0,0,1.0,0.0
404,1,142.0,37,37,131.3,0,8,8,7,14.73142857,0,0,8,8,7,14.73142857,0,0.875,1,0.875,0.0
405,1,135.0,1,19,137.1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
406,40,120.0,1,19,120.0,9,13,14,13,13.61538462,1,6,12,12,12,14.25,0,1.0,0,0.9285714285714286,0.07692307692307693
407,40,140.0,1,19,139.0,0,5,5,5,15.8,0,0,5,5,5,14.8,0,1.0,0,1.0,0.0
408,1,135.0,1,19,129.1,0,6,6,6,14.66666667,0,0,6,7,6,14.57142857,0,1.0,0,1.0,0.0
409,1,133.1,34,34,128.2,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
410,1,137.0,19,19,120.8,0,8,8,7,14.65428571,0,0,8,8,7,14.65428571,0,0.875,1,0.875,0.0
411,3,122.0,19,1,135.8,0,8,8,7,12.40142857,0,0,8,8,7,12.40142857,0,0.875,1,0.875,0.0
412,1,128.0,1,1,118.9,0,7,8,7,11.5875,0,0,8,9,7,14.07142857,0,1.0,0,0.875,0.0
413,40,140.0,37,37,140.0,3,5,5,5,14.0,0,1,5,5,5,15.6,0,1.0,0,1.0,0.0
414,1,132.0,1,38,127.1,0,6,9,6,12.33333333,0,0,6,6,6,11.83333333,0,1.0,0,0.6666666666666666,0.0
415,1,131.0,37,37,137.0,0,5,5,5,14.0,0,0,5,6,5,15.4,0,1.0,0,1.0,0.0
416,1,126.0,1,1,127.4,0,6,13,6,15.23076923,0,0,6,10,6,12.375,0,1.0,0,0.46153846153846156,0.0
417,1,133.1,19,19,97.0,0,6,9,5,11.6,0,0,6,9,3,11.0,0,0.8333333333333334,1,0.5555555555555556,0.0
418,1,136.0,37,37,126.3,0,7,7,6,11.6,0,0,7,7,6,11.6,0,0.8571428571428571,1,0.8571428571428571,0.0
419,1,140.0,1,19,127.5,0,7,0,0,0.0,0,0,8,0,0,0.0,0,0.0,7,0.0,0.0
420,1,135.0,2,1,126.6,0,7,7,7,12.90142857,0,0,8,9,8,13.09444444,0,1.0,0,1.0,0.0
421,1,160.0,1,2,120.0,4,7,9,7,14.14285714,0,1,5,5,5,14.8,0,1.0,0,0.7777777777777778,0.0
422,39,140.0,1,2,140.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
423,1,140.0,3,1,131.5,0,8,8,8,13.25375,0,0,8,8,8,13.25375,0,1.0,0,1.0,0.0
424,1,115.0,19,2,112.2,0,7,7,7,13.78571429,0,0,8,8,8,14.1,0,1.0,0,1.0,0.0
425,1,144.0,37,37,150.5,0,7,7,6,13.91666667,0,0,7,7,6,13.91666667,0,0.8571428571428571,1,0.8571428571428571,0.0
426,1,128.0,38,38,121.0,0,6,8,6,13.5,0,0,6,9,6,13.57142857,0,1.0,0,0.75,0.0
427,1,116.0,38,2,112.2,0,5,8,3,11.33333333,0,0,5,12,2,10.66666667,0,0.6,2,0.375,0.0
428,1,135.0,19,1,129.4,0,5,8,0,0.0,4,0,5,12,0,0.0,4,0.0,5,0.0,0.8
429,1,121.0,19,38,114.4,0,6,10,5,11.5,0,0,6,9,4,14.6,0,0.8333333333333334,1,0.5,0.0
430,1,134.0,37,38,120.3,0,8,8,7,12.08285714,0,0,8,8,7,12.08285714,0,0.875,1,0.875,0.0
